400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,Medium Refractive Index,Diameter (nm),Material
0.012088995,0.011713929,0.011369826999999999,0.011047966000000001,0.010716732,0.010427145,0.010140303,0.009878024000000001,0.00960913,0.009378819,0.009146234,0.008916466,0.008715106,0.008511656,0.008299745,0.008138923000000001,0.007951288,0.007795872,0.007631387,0.0074747,0.007323911,0.007173802,0.007038796,0.006919543,0.006787685,0.0066661690000000004,0.006549134,0.006440186999999999,0.0063305440000000004,0.006230388000000001,0.006124238000000001,0.006031031,0.005952081,0.005869895,0.005783053000000001,0.0057022159999999995,0.005625041,0.0055471340000000004,0.005470841999999999,0.005409569,0.005335001999999999,0.00528135,0.005217551,0.005159909,0.005112442,0.005060569,0.0050045029999999996,0.004971006,0.004916506,0.004876489,0.004839025,0.004802441,0.00476909,0.004733393,0.004704547,0.004680699,0.004643765,0.004615995,0.004601126,0.004582702,0.0045591270000000005,0.004545082,0.004531500999999999,0.004522055,0.004509915,0.00450124,0.0045021770000000004,0.004503329,0.004511132,0.004519609,0.0045276679999999994,0.004551268,0.004574730999999999,0.004603918,0.004627254,0.004663027,0.004699361,0.0047495670000000005,0.004795924,0.004847875,0.004884887,0.004942392,0.0049817920000000005,0.005018743,0.005049319,0.0050771209999999995,0.005077143,0.005062586,0.005024367,0.00496968,0.004892943,0.004798472,0.004680287,0.00455236,0.0044110040000000005,0.0042607140000000005,0.004097904,0.003941199,0.0037792909999999997,0.0036087140000000003,0.0034512009999999997,1.0,10,Al
0.028131511,0.027216675,0.026378653999999998,0.025596609,0.024802987000000002,0.024106562999999998,0.023422009,0.022795582,0.022160584,0.021613723999999997,0.021065606,0.020527612,0.020055586,0.019582332,0.019092343,0.01871682,0.0182854,0.017925833000000002,0.017548617,0.017189877,0.016847026,0.01650699,0.01620086,0.01593103,0.015635208,0.015361448,0.01510007,0.014856174,0.014612113999999999,0.014389885,0.014155185,0.013950558,0.013778388,0.013597793,0.013407381000000001,0.013232114,0.013065621999999999,0.01289614,0.012731795,0.012600458,0.01244071,0.012326512,0.012190137,0.012068856999999999,0.011970884,0.01186188,0.011743503999999998,0.011677508,0.011563428999999998,0.011482768,0.011406383,0.011333015,0.011265912,0.011194565,0.011138974,0.011091374,0.011017765,0.01096317,0.010938623,0.010904852,0.010858402,0.010835023000000001,0.010810553,0.010796759,0.010776184,0.010763317,0.010771204,0.010779142,0.010802355,0.010826348999999999,0.01084578,0.010899645,0.010954294,0.011015931999999999,0.011064863999999999,0.011137478999999999,0.011207101,0.011304733,0.011390331,0.011483223999999998,0.011537385,0.011632746999999999,0.011681213999999999,0.01172203,0.011744381000000002,0.011757928999999999,0.011709653,0.011628511999999999,0.011498488000000001,0.011335761000000001,0.011126285,0.010881498,0.01059327,0.010283719,0.009951907,0.009603825,0.009231204,0.008876557,0.008512902,0.008131699000000001,0.0077816280000000005,1.0,20,Al
0.055516607999999995,0.05349041400000001,0.051634639,0.049909815999999996,0.048200902000000004,0.046685653,0.04521817400000001,0.043872642999999996,0.04253675,0.04136939,0.040218493,0.039102363,0.038114071,0.03713867,0.036146836,0.035360789,0.034492157,0.033754121,0.032996101,0.032277472,0.03159589,0.030926254,0.030320051,0.029782577,0.029207701000000003,0.028672972999999997,0.028166887,0.027693271000000002,0.027224612000000002,0.026797513999999998,0.026352953999999998,0.02596473,0.025635945,0.025292747999999997,0.024935517,0.02460924,0.024300903999999998,0.023986768,0.023685629,0.023442227000000003,0.023153116,0.022942281000000002,0.02269504,0.022477398,0.022302261,0.022107004,0.021896437,0.02178109,0.021581139,0.021441889,0.021308424,0.021182764,0.021067077000000003,0.02094641,0.02085459,0.020771833,0.020649961,0.020559237,0.020523548,0.020470105,0.020393023,0.020359763,0.020321361,0.02030457,0.020275047,0.020259356,0.020279079,0.020298554,0.020345881,0.020393703,0.020427446999999998,0.020521316,0.020618894,0.02071862,0.020797033,0.020909783,0.02100974,0.021153513,0.021269937000000003,0.021389525,0.021431037000000003,0.021536073,0.021546334,0.021538643,0.021490073,0.021420596,0.021242701,0.021006252000000003,0.020691558999999998,0.020327323,0.019886042,0.019391336000000002,0.018839276999999998,0.018250931,0.017638879,0.017005748,0.016336609,0.015707416000000002,0.015067714,0.014401064,0.013792605,1.0,30,Al
0.10680110400000001,0.102283949,0.09814463400000001,0.094314983,0.09060851199999999,0.08728374,0.084114143,0.081202993,0.078374095,0.075860293,0.07342765700000001,0.071098653,0.069009264,0.066982566,0.064969755,0.063303631,0.061546313,0.060016072999999996,0.058483863,0.057036612,0.055670772,0.054344895,0.05313485,0.052048585999999994,0.050923750999999996,0.049873781,0.048884548,0.047957004000000004,0.047050775,0.046220261,0.045374440999999995,0.044626502,0.0439799,0.043317647,0.042642422,0.042024857,0.041442726,0.040855881000000004,0.040297513,0.039833065,0.039305388999999996,0.038901776,0.038447369,0.038045412,0.037714447000000005,0.037354312,0.036974149,0.036748548,0.03639308,0.036136841,0.035890185,0.03566036,0.035447137999999996,0.035230505,0.035062083,0.034904608,0.034694052,0.034531649,0.034459465,0.034359306,0.034221972999999996,0.034158244,0.034084404,0.034048768,0.033993432000000004,0.033961338,0.033985132,0.034009292999999996,0.034079589,0.034150828,0.034194405,0.03433364,0.034482253,0.034624297000000005,0.034734497,0.034891953999999996,0.035021465,0.035215032,0.035358618,0.035496502,0.035498807,0.035591516000000004,0.035518582,0.035411017999999995,0.035227551,0.035003297999999995,0.034606095,0.034114068,0.033506598,0.0328299,0.032037166,0.031170488,0.030236876,0.029247574,0.028240425,0.027209733,0.026131473,0.025127117,0.024113166000000002,0.023061885,0.02210701,1.0,40,Al
0.202537795,0.19270510600000001,0.183694395,0.17539275,0.167497468,0.16035460199999998,0.153629971,0.14745004,0.141544001,0.136227315,0.13116003199999998,0.126358802,0.122002678,0.11783605400000001,0.113784066,0.11030282599999999,0.106771296,0.103631285,0.10055409300000001,0.097657201,0.09492990300000001,0.09231071199999999,0.08990265800000001,0.087713191,0.085510251,0.08345085099999999,0.081512419,0.079693622,0.077935374,0.076312533,0.07469434400000001,0.073239729,0.071952008,0.070662627,0.069374757,0.068188313,0.067069958,0.065960091,0.064906928,0.06400149200000001,0.063020116,0.062227477,0.061374421,0.06060853099999999,0.059955224,0.059269037999999996,0.058563397999999996,0.058089969000000005,0.057437525,0.05693638400000001,0.056455159000000005,0.056006239000000006,0.055587015999999996,0.055170247,0.054829508,0.054507154,0.054116933,0.053799948,0.05361978,0.053402672000000005,0.053135015,0.052980386,0.052813015,0.052706826,0.05257508,0.052480893,0.052471021,0.052464820999999995,0.052530041,0.052599291,0.05262692099999999,0.052797523,0.052986549,0.053161528,0.05329295,0.053490971,0.053644155,0.053889467,0.054057496,0.05421013400000001,0.054153995,0.054223583,0.054035717999999996,0.053790791,0.053423367,0.052987803,0.052294163,0.051457305999999994,0.050456376,0.049360784000000005,0.048099047,0.0467379,0.045300244,0.043782684,0.042257592000000004,0.040707621,0.039097222,0.037605872,0.036107573999999996,0.034560073999999996,0.033158435,1.0,50,Al
0.37470591299999995,0.354420995,0.335834077,0.318764263,0.302716583,0.288120284,0.274498199,0.26198119999999997,0.25015485,0.239418352,0.229295495,0.219775164,0.211069623,0.202825017,0.194932026,0.18796980100000002,0.181099895,0.174901515,0.168920706,0.163305505,0.158025453,0.152995913,0.14834720199999998,0.144078776,0.13987452,0.135943135,0.132241128,0.128767774,0.125435789,0.122341787,0.11930727199999999,0.11654004,0.11404227300000001,0.11158799,0.10917605400000001,0.106936276,0.104823006,0.10275578,0.10079456199999999,0.09906117,0.097252601,0.09572393300000001,0.09413810199999999,0.09269149900000001,0.091417619,0.090120361,0.08881590199999999,0.087841609,0.086643456,0.085665095,0.08472927599999999,0.083851199,0.083027135,0.082219053,0.081526088,0.080870277,0.080132862,0.079505455,0.079073765,0.078601689,0.078070005,0.077700722,0.07732257599999999,0.07703579599999999,0.076721825,0.076466502,0.07633366400000001,0.076212784,0.076196574,0.076192461,0.076137139,0.076284474,0.076463423,0.07662797,0.076737814,0.076943918,0.077091533,0.077370073,0.07754396200000001,0.07769725799999999,0.077559663,0.077595162,0.077267954,0.07685829599999999,0.076272415,0.075586275,0.074537952,0.073287013,0.071810209,0.070205429,0.068372613,0.066407874,0.064351694,0.06218705099999999,0.060025278,0.057836719,0.055572282,0.053480346,0.051384755,0.049226245999999994,0.047272630999999996,1.0,60,Al
0.667504985,0.6286971960000001,0.593089856,0.560421029,0.529898414,0.502020334,0.476132286,0.45233713299999995,0.430008367,0.40962098,0.39052918799999997,0.372656937,0.356226673,0.340765365,0.326119283,0.312971744,0.300233878,0.288629227,0.277547667,0.267163565,0.257405421,0.248162931,0.23959013,0.231665288,0.22397253600000003,0.21678035399999998,0.210003628,0.20364736600000002,0.197582019,0.19192533,0.186442358,0.18138902699999998,0.176764483,0.172281687,0.167926935,0.163857125,0.160013467,0.156294443,0.152764426,0.149581071,0.146349327,0.143525863,0.14067280699999998,0.13803695900000001,0.135660715,0.133294191,0.130953294,0.129065041,0.126922913,0.125090276,0.123342461,0.12169320800000001,0.120139685,0.118628485,0.117286912,0.116019015,0.11466096199999999,0.113465645,0.112539006,0.111579235,0.11056026,0.109764136,0.108974159,0.108314593,0.10763427199999999,0.107042821,0.106623513,0.106232189,0.105987863,0.105771296,0.10550293300000001,0.105509113,0.10556543199999999,0.105619072,0.105609966,0.10573978199999999,0.105805505,0.10605340199999999,0.106174319,0.10627893,0.10601035,0.105976641,0.105471927,0.10486076800000001,0.104019153,0.103045014,0.10159141,0.099868681,0.097846405,0.095654814,0.093163232,0.090499595,0.087719971,0.08480037900000001,0.081889981,0.078948906,0.07591314,0.073107891,0.070301953,0.067417594,0.064804153,1.0,70,Al
1.126861701,1.059888934,0.9980826420000001,0.941177815,0.888012873,0.83916573,0.7938213829999999,0.75203404,0.7129030690000001,0.676975132,0.643421481,0.612057305,0.583084386,0.555900761,0.530304785,0.507043283,0.484755548,0.46430914100000004,0.444905021,0.42673658600000003,0.409661044,0.393542978,0.378553321,0.364630092,0.351241284,0.3387241,0.32692138,0.315852364,0.30532577699999996,0.29547799399999997,0.28600795100000004,0.27721494,0.269092268,0.26129021199999997,0.253770202,0.24670989100000001,0.240036743,0.233628892,0.22754352,0.22197904899999998,0.216435016,0.211479479,0.206560765,0.201975135,0.197774216,0.193652615,0.18962145600000002,0.1861975,0.182516664,0.17926376800000002,0.176166863,0.17323233100000002,0.170460545,0.167777294,0.165339655,0.163037303,0.160647531,0.158494651,0.156701025,0.154898255,0.153052065,0.151503039,0.14999138,0.14866105699999999,0.147328988,0.146128356,0.14516337699999998,0.14425348699999999,0.143543878,0.142888278,0.14219346,0.141857397,0.141597224,0.141361779,0.14106166,0.140957746,0.14079602300000002,0.140880988,0.140826119,0.140772421,0.140271218,0.140082037,0.139320665,0.138434979,0.137271038,0.135947479,0.134022259,0.131760016,0.129116703,0.12625685,0.123018854,0.119562446,0.115954134,0.112173663,0.108402035,0.10459337,0.100667995,0.09703239300000001,0.093398353,0.089669233,0.086281477,1.0,80,Al
1.765266345,1.665360432,1.5718319219999999,1.4847313880000002,1.4026553769999999,1.326384183,1.255128608,1.18896464,1.1267488559999999,1.069144516,1.015212712,0.964650418,0.917629175,0.873458252,0.831918563,0.7937659709999999,0.7573908890000001,0.7238029559999999,0.6919973490000001,0.662184373,0.6341177410000001,0.60764977,0.5829632539999999,0.559935275,0.537906608,0.517296497,0.49783636600000003,0.479575708,0.462237733,0.44597469,0.430410422,0.415879282,0.40236637299999994,0.389461221,0.377083803,0.365422801,0.35439233299999995,0.34385240100000003,0.333836764,0.324590251,0.315492272,0.30723184800000003,0.299129498,0.291527894,0.284487991,0.277648161,0.271008627,0.26517313,0.259117896,0.253647658,0.24844440899999998,0.243499662,0.23881950100000002,0.234302507,0.230136435,0.22620096399999998,0.22219931699999998,0.218537139,0.21534795399999998,0.21219722100000002,0.209040855,0.206274415,0.203598538,0.20117124,0.198778961,0.19657728600000002,0.194692134,0.19290431,0.19138403199999998,0.189958185,0.188522835,0.18754412,0.18667696,0.185880527,0.18502687399999998,0.184442755,0.18382199899999999,0.183526405,0.18309104399999998,0.18268997899999997,0.18178124899999998,0.181277298,0.180114875,0.17882052399999998,0.177212337,0.175427434,0.17292212699999998,0.170016585,0.166646156,0.163009825,0.158916049,0.15455428599999999,0.14999421400000001,0.145231966,0.140471021,0.135664864,0.130717944,0.126119227,0.121524019,0.11681713199999999,0.112524685,1.0,90,Al
